,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
230,FLAT 44 6/F NGAN FUNG HOUSE (BLOCK 7) FUNG TAK ESTATE ,29,15/10/2020,4.38,-,456,-,9605,-,
231,FLAT F 38/F REGENT ON THE HILL  ,20,15/10/2020,11.28,675,932,16711,12103,7031,231
232,FLAT D 12/F PO FAT BUILDING  ,41,15/10/2020,3.92,244,327,16066,11988,-,
233,NO. 48(YANOI) 5/F CHOI HUNG BUILDING   (with roof),56,15/10/2020,3,380,-,7895,-,937,-7
234,FLAT 9 18/F CHUN HONG HOUSE (BLOCK E) TIN MA COURT ,34,15/10/2020,5.15,363,495,14187,10404,-,
235,FLAT B 35/F TOWER 3A LIONS RISE ,8,15/10/2020,13.1,715,931,18322,14071,2107,24
236,FLAT 5 34/F OI WING HOUSE (BLOCK J) STAGE 3 TSZ OI COURT,20,14/10/2020,6.48,650,851,9969,7615,-,
237,FLAT B 12/F THE AVERY  ,6,14/10/2020,6.08,316,439,19241,13850,2778,16
238,FLAT 10 35/F OI CHUNG HOUSE (BLOCK F) STAGE 1&2 TSZ OI COURT,23,14/10/2020,4.05,401,503,10100,8052,-,
239,FLAT F 2/F LUNG CHEUNG COURT  ,37,14/10/2020,2.68,194,222,13814,12072,4737,294
240,FLAT C 6/F THE AVERY  ,6,14/10/2020,4.5,224,313,20089,14377,2771,22
241,NO. 39 1/F FUNG FONG BUILDING  ,47,14/10/2020,3.9,410,-,9512,-,3341,457
242,FLAT E 14/F BLOCK 2 HSIN KUANG CENTRE ,34,14/10/2020,6.32,419,554,15084,11408,4084,222
243,FLAT 3 31/F TOWER C GALAXIA ,22,14/10/2020,9.68,517,656,18723,14756,4127,185
244,FLAT F 15/F BLOCK 1 PHASE 2 KINGSFORD TERRACE,17,12/10/2020,6.28,591,693,10626,9062,-,
245,FLAT A 8/F KELLIE MANSION  ,39,12/10/2020,3.65,255,319,14314,11442,2682,75
246,FLAT 16 27/F KWAI TUNG HOUSE TUNG TAU (II) ESTATE ,29,12/10/2020,2.72,376,490,7229,5547,-,
247,FLAT B 35/F PRINCE RITZ  ,12,12/10/2020,9.8,546,738,17949,13279,4242,99
248,FLAT 5 22/F LUNG CHU HOUSE (BLOCK C) LUNG POON COURT ,33,12/10/2020,5.89,383,520,15379,11327,-,
249,FLAT K 5/F BLOCK 10 TSUI CHUK GARDEN ,31,12/10/2020,4.88,432,481,11296,10146,-,
250,FLAT A 27/F BLOCK 8 TSUI CHUK GARDEN ,31,12/10/2020,5,431,480,11601,10417,-,
251,FLAT B 22/F LE BILLIONNAIRE  ,14,12/10/2020,13.28,870,1163,15264,11419,4088,76
252,FLAT K 15/F TOWER 2 GRAND VIEW GARDEN ,21,9/10/2020,4.5,424,497,10613,9054,-,
253,FLAT G 36/F BLOCK 2 SAN PO KONG PLAZA ,24,9/10/2020,7.12,437,589,16288,12085,8595,59
254,FLAT A 16/F TOWER 6 ARIA KOWLOON PEAK ,10,9/10/2020,17.68,1248,1578,14167,11204,3521,14
255,FLAT A 4/F PO TSUI MANSION  ,33,9/10/2020,4.5,339,478,13274,9414,4452,281
256,FLAT 7 12/F TOWER E GALAXIA ,22,9/10/2020,9.14,517,656,17675,13930,8250,149
257,FLAT F 26/F BLOCK 1 (BLOCK A) TROPICANA GARDENS ,35,8/10/2020,5.59,333,515,16781,10850,1542,46
258,FLAT B 35/F TOWER 2 ARIA KOWLOON PEAK ,10,8/10/2020,50.5,2349,2960,21499,17061,3109,25
259,FLAT A 48/F BILLIONNAIRE ROYALE  ,10,7/10/2020,18.98,1014,1332,18718,14249,3635,13
260,FLAT C 26/F TOWER 3B LIONS RISE ,8,7/10/2020,9.86,521,676,18925,14586,1450,31
261,FLAT H 4/F BLOCK 9 RHYTHM GARDEN ,20,7/10/2020,5.25,484,567,10847,9259,-,
262,BLOCK C 2/F ON LUEN BUILDING  ,56,7/10/2020,4,384,-,10417,-,-,
263,FLAT B 2/F 122 NGA TSIN WAI ROAD  ,34,7/10/2020,2.1,187,-,11230,-,1226,8
264,FLAT D 32/F TOWER 5A LIONS RISE ,8,7/10/2020,9.88,567,736,17425,13424,3413,25
265,FLAT C 10/F BLOCK 3 PHASE 1 KINGSFORD TERRACE,17,6/10/2020,6.25,592,694,10557,9006,-,
266,FLAT D 27/F BLOCK 2 (BLOCK B) TROPICANA GARDENS  (with roof),35,6/10/2020,6.16,408,623,15098,9888,1270,6
267,NO. 60 2/F 58-60 TAK KU LING ROAD  ,47,6/10/2020,4.72,417,-,11314,-,2023,29
268,FLAT A 5/F SUN ON HOUSE   (with roof),44,6/10/2020,3.6,308,-,11688,-,1124,44
269,FLAT F 16/F BLOCK 3 (BLOCK C) TROPICANA GARDENS ,35,6/10/2020,5.1,333,529,15315,9641,1927,28
270,FLAT A 6/F ON LEE BUILDING  ,50,6/10/2020,4.2,454,-,9251,-,1951,20
271,NO. 48 3/F 48-48B NGA TSIN LONG ROAD  ,51,6/10/2020,4.2,501,-,8383,-,2783,68
272,FLAT C 4/F PRINCE MANSION  ,39,6/10/2020,3.6,302,350,11921,10286,1914,19
273,FLAT C 35/F TOWER 6B LIONS RISE ,8,5/10/2020,9.92,526,685,18859,14482,1573,31
274,FLAT 4 27/F CHUN ON HOUSE (BLOCK D) TIN MA COURT ,34,5/10/2020,5.05,363,495,13912,10202,-,
275,FLAT C 23/F BLOCK 2 THE VISTA ,21,30/9/2020,4.95,283,411,17491,12044,1627,52
276,FLAT A 10/F BLOCK 8 RHYTHM GARDEN ,20,30/9/2020,6.88,588,689,11701,9985,-,
277,FLAT 4 4/F YING FUK COURT  ,19,30/9/2020,6.3,645,802,9767,7855,-,
278,FLAT D 26/F THE AVERY  ,6,30/9/2020,5.18,224,313,23125,16550,2390,19
279,FLAT F 9/F FU YAU BUILDING  ,42,30/9/2020,4.28,313,388,13674,11031,-,
280,FLAT 4 16/F OI WAH HOUSE (BLOCK K) STAGE 3 TSZ OI COURT,20,30/9/2020,5.05,506,663,9980,7617,-,
281,FLAT D 26/F ASPEN CREST  ,2,30/9/2020,6.04,338,-,17864,-,1644,8
282,NO. 93 (REAR) 4/F COMFORT MANSION  ,40,30/9/2020,3.38,287,-,11777,-,2513,35
283,FLAT A 1/F MANSION HOUSE  ,33,29/9/2020,3.55,235,-,15106,-,1349,48
284,FLAT 14 13/F CHUN ON HOUSE (BLOCK D) TIN MA COURT ,34,29/9/2020,3.9,415,567,9398,6878,-,
285,FLAT 9 29/F TOWER B GALAXIA ,22,29/9/2020,10,593,751,16863,13316,3888,134
286,FLAT B 5/F CAMBRIDGE HEIGHTS  ,17,29/9/2020,5.5,327,470,16820,11702,1098,0
287,FLAT 13 7/F CHUN SING HOUSE (BLOCK A) TIN MA COURT ,34,29/9/2020,5.1,363,495,14050,10303,-,
288,FLAT F 26/F BLOCK 7 TSUI CHUK GARDEN ,31,29/9/2020,5.23,431,480,12123,10885,-,
289,FLAT C 3/F ON TAT BUILDING  ,50,28/9/2020,3.08,309,-,9968,-,1413,19
290,FLAT G 38/F BLOCK 1 BEL AIR HEIGHTS ,21,28/9/2020,9.4,581,751,16179,12517,-,
291,FLAT 16 10/F PAK YUEN HOUSE (BLOCK 9) CHUK YUEN NORTH ESTATE ,31,28/9/2020,2.64,485,626,5439,4214,-,
292,FLAT 9 33/F CHUN WAI HOUSE (BLOCK B) TIN MA COURT ,34,28/9/2020,5.18,363,495,14270,10465,-,
293,FLAT 5 6/F WINFAIR BUILDING  ,35,28/9/2020,4.05,282,357,14362,11345,1183,18
294,FLAT 5 2/F LUNG YUE HOUSE (BLOCK 3) LOWER WONG TAI SIN (1) ESTATE ,30,28/9/2020,2.37,383,-,6188,-,-,
295,FLAT 2 11/F TAK YIN HOUSE (BLOCK A) TAK KEUNG COURT ,19,25/9/2020,7.2,574,723,12544,9959,-,
296,FLAT 5 48/F TOWER E GALAXIA ,22,25/9/2020,11.15,593,751,18803,14847,7833,220
297,FLAT 4 4/F LUNG YUE HOUSE (BLOCK 3) LOWER WONG TAI SIN (1) ESTATE ,30,25/9/2020,3.29,407,-,8084,-,-,
298,FLAT D 23/F AVA 55  ,1,25/9/2020,5.35,230,-,23261,-,1344,12
299,FLAT E 19/F BLOCK 2 SAN PO KONG PLAZA ,24,25/9/2020,6.41,408,548,15711,11697,2931,82
300,FLAT 2 35/F TOWER E GALAXIA ,22,25/9/2020,9.73,517,656,18816,14829,4195,224
301,FLAT 14 11/F LUNG SAN HOUSE (BLOCK A) LUNG POON COURT ,33,25/9/2020,6.8,426,579,15962,11744,-,
302,FLAT C 2/F HO FUK COURT  ,30,24/9/2020,2.58,254,-,10157,-,2852,10
303,FLAT D 7/F CHE CHEUNG BUILDING  ,42,24/9/2020,4.38,354,438,12373,10000,2636,58
304,FLAT C 38/F TOWER 2 ARIA KOWLOON PEAK ,10,24/9/2020,12,761,983,15769,12208,3772,49
305,FLAT 5 39/F OI WAH HOUSE (BLOCK K) STAGE 3 TSZ OI COURT,20,23/9/2020,6.78,650,851,10431,7967,-,
306,NO. 92 1/F YUE YEE MANSION  ,56,23/9/2020,5,569,-,8787,-,-,
307,NO. 42 1/F 42 SHUNG LING STREET  ,56,23/9/2020,6,666,-,9009,-,6453,796
308,NO. 37 (FLAT 4) 1/F CHENG FUNG MANSION   (with flat roof),49,23/9/2020,4.05,347,-,11670,-,-,
309,FLAT D 17/F BLOCK 1 THE VISTA ,21,23/9/2020,5.1,302,439,16887,11617,2047,38
310,FLAT 6 3/F LUNG SAN HOUSE (BLOCK A) LUNG POON COURT ,33,23/9/2020,6,426,579,14085,10363,-,
311,FLAT 1 23/F LUNG KEI HOUSE (BLOCK D) LUNG POON COURT ,33,23/9/2020,5.2,353,480,14731,10833,-,
312,FLAT H 32/F BLOCK 1 SAN PO KONG PLAZA ,24,23/9/2020,6,443,596,13544,10067,1890,8
313,FLAT 12 19/F FU TUNG HOUSE TUNG TAU (II) ESTATE ,35,21/9/2020,3.02,423,549,7139,5501,-,
314,FLAT B 7/F PO TSUI MANSION  ,33,21/9/2020,4.5,339,478,13274,9414,-,
315,FLAT C 40/F TOWER 3A LIONS RISE ,8,21/9/2020,9.95,570,740,17456,13446,2973,22
316,FLAT C 10/F BLOCK 2 HSIN KUANG CENTRE ,34,21/9/2020,6.08,382,502,15916,12112,2349,71
317,FLAT D 47/F BILLIONNAIRE ROYALE  ,10,21/9/2020,15,930,1214,16129,12356,2673,19
318,FLAT C 15/F BLOCK 2 PHASE 1 KINGSFORD TERRACE,17,18/9/2020,6.71,592,694,11331,9666,-,
319,FLAT A 23/F BLOCK 12 TSUI CHUK GARDEN ,31,18/9/2020,5.4,431,480,12529,11250,-,
320,FLAT D G/F BLOCK 8 TSUI CHUK GARDEN ,31,18/9/2020,5.9,591,659,9983,8953,-,
321,FLAT B 12/F DRAGON GLORY MANSION  ,27,17/9/2020,3.88,220,355,17636,10930,3404,150
322,FLAT E 23/F TOWER 1 ARIA KOWLOON PEAK ,10,17/9/2020,13.08,831,1073,15740,12190,3719,64
323,FLAT 19 28/F PIK FUNG HOUSE (BLOCK 2) FUNG TAK ESTATE ,29,17/9/2020,3.35,443,579,7562,5786,-,
324,FLAT 10 27/F LUNG SHUN HOUSE (BLOCK 8) LOWER WONG TAI SIN (1) ESTATE ,30,17/9/2020,3.56,428,-,8318,-,-,
325,FLAT F 13/F FUNG CHEUNG HOUSE  ,48,17/9/2020,4.49,381,430,11780,10437,5103,349
326,FLAT C 6/F BLOCK 1 HSIN KUANG CENTRE ,34,16/9/2020,5.48,382,502,14346,10916,-,
327,FLAT A 7/F PETER'S HOUSE  ,37,16/9/2020,4.78,352,451,13580,10599,3948,232
328,FLAT A 5/F KELLIE MANSION  ,39,16/9/2020,3.3,255,319,12941,10345,1603,42
329,FLAT G 5/F BLOCK 2 KAI TAK GARDEN ,22,15/9/2020,6,495,616,12121,9740,-,
330,FLAT L 7/F YAN OI BUILDING  ,56,15/9/2020,5.58,552,-,10109,-,-,
331,FLAT C 1/F TUNG MING BUILDING  ,47,15/9/2020,4.22,-,-,-,-,-,
332,FLAT 2 33/F TOWER C GALAXIA ,22,15/9/2020,9.85,517,656,19052,15015,1568,50
333,FLAT 14 25/F LUNG CHU HOUSE (BLOCK C) LUNG POON COURT ,33,15/9/2020,6.2,426,579,14554,10708,-,
334,NO. 41 (FLAT 6) 5/F CHENG FUNG MANSION   (with roof),49,15/9/2020,3.93,333,-,11805,-,-,
335,FLAT A 8/F MING FUNG COURT  ,25,14/9/2020,4.79,295,447,16231,10711,1450,26
336,FLAT B 9/F TOWER 6A LIONS RISE ,8,14/9/2020,9.3,567,736,16402,12636,425,18
337,FRONT 2/F 28-30 WAN FUNG STREET  ,49,11/9/2020,3.08,352,-,8750,-,1495,31
338,FLAT A 8/F BLOCK 1 SAN PO KONG PLAZA ,24,11/9/2020,6,461,616,13015,9740,1416,20
339,FLAT 6 15/F TOWER D GALAXIA ,22,11/9/2020,9.65,593,751,16273,12850,8138,183
340,FLAT F 22/F BLOCK 5 RHYTHM GARDEN ,20,11/9/2020,7.23,588,689,12296,10493,-,
341,FLAT A 7/F BLOCK 3 (BLOCK C) TROPICANA GARDENS ,35,11/9/2020,5.14,333,515,15420,9971,5440,358
342,FLAT 8 20/F WINFAIR BUILDING  ,35,11/9/2020,3.95,267,345,14794,11449,2911,98
343,FLAT K 33/F TOWER 2 GRAND VIEW GARDEN ,21,11/9/2020,4.38,424,497,10330,8813,-,
344,FLAT B 4/F SAN ON BUILDING  ,49,11/9/2020,3.96,329,-,12036,-,8363,230
345,FLAT C 4/F SAN ON BUILDING  ,49,11/9/2020,3.42,285,-,12011,-,1966,46
346,FLAT 11 (NO. 41 REAR) 4/F ON FOOK BUILDING  ,57,10/9/2020,2.8,361,-,7756,-,-,
347,FLAT 16 26/F LUNG FUNG HOUSE (BLOCK 2) LOWER WONG TAI SIN (1) ESTATE ,30,10/9/2020,3.2,376,-,8511,-,-,
348,FLAT 2 3/F FU YUE HOUSE (BLOCK A) FU KEUNG COURT ,29,10/9/2020,5.5,577,756,9532,7275,-,
349,FLAT C 25/F TOWER 5A LIONS RISE ,8,10/9/2020,9.4,567,734,16578,12807,3012,23
350,FLAT 1 13/F FU NING HOUSE (BLOCK B) FU KEUNG COURT ,27,9/9/2020,5.3,577,739,9185,7172,-,
351,FLAT E 15/F GENIUS COURT  ,18,9/9/2020,9,454,674,19824,13353,4624,205
352,FLAT G 18/F BLOCK 1 TSUI CHUK GARDEN ,31,9/9/2020,6.85,592,660,11571,10379,-,
353,FLAT D 17/F ASPEN CREST  ,2,9/9/2020,4.35,211,-,20616,-,1806,7
354,FLAT D 5/F LUEN KING MANSION   (with roof),24,8/9/2020,2.93,202,242,14505,12107,1793,5
355,FLAT A 23/F TOWER 1 ARIA KOWLOON PEAK ,10,8/9/2020,29,1677,2123,17293,13660,3710,33
356,FLAT 16 24/F LUNG CHU HOUSE (BLOCK C) LUNG POON COURT ,33,8/9/2020,5.18,353,480,14674,10792,-,
357,FLAT B4 12/F BLOCK B HONG KEUNG MANSION ,49,8/9/2020,4.95,384,530,12891,9340,2195,62
358,FLAT C 17/F TOWER 1 ARIA KOWLOON PEAK ,10,8/9/2020,11.3,755,981,14967,11519,1781,21
359,FLAT 8 36/F TOWER B GALAXIA ,22,7/9/2020,9.38,517,656,18143,14299,7846,186
360,FLAT C 12/F BLOCK 2 (BLOCK B) TROPICANA GARDENS ,35,7/9/2020,6.32,420,640,15036,9867,1239,22
361,FLAT 10 30/F OI KAN HOUSE (BLOCK C) STAGE 1&2 TSZ OI COURT,23,7/9/2020,4.08,401,503,10175,8111,-,
362,FLAT P 12/F HONG KING BUILDING  ,48,7/9/2020,4.28,405,440,10556,9716,4961,307
363,FLAT 1 6/F TOA YUEN HOUSE (BLOCK 15) CHUK YUEN NORTH ESTATE ,31,4/9/2020,2.58,381,492,6772,5244,-,
364,NO. 50-52 10/F ZEBRANO  ,9,4/9/2020,8.6,462,668,18615,12874,1959,23
365,FLAT K 5/F BLOCK 4 PHASE 1 KINGSFORD TERRACE,17,4/9/2020,5.12,431,504,11879,10159,-,
366,FLAT 1 25/F TOWER A GALAXIA ,22,4/9/2020,9,593,751,15177,11984,8156,71
367,FLAT 17 29/F KING TAI COURT  ,0,3/9/2020,3.73,-,-,-,-,-,
368,FLAT E 37/F REGENT ON THE HILL  ,20,3/9/2020,7.6,477,688,15933,11047,4709,217
369,NO. 25 4/F FOO SHUNG MANSION  ,51,3/9/2020,3,385,-,7792,-,2437,40
370,FLAT K 4/F KAM KWOK BUILDING  ,46,3/9/2020,2.5,295,-,8475,-,3407,317
371,FLAT 1 49/F TOWER D GALAXIA ,22,2/9/2020,11.6,593,751,19562,15446,7777,160
372,FLAT I 2/F ASPEN CREST  ,2,1/9/2020,5.39,301,-,17900,-,1810,26
373,FLAT 9 19/F CHUN FEI HOUSE (BLOCK C) TIN MA COURT ,34,1/9/2020,5.02,363,495,13829,10141,-,
374,FLAT H 14/F BLOCK 10 TSUI CHUK GARDEN ,31,28/8/2020,6.68,591,659,11303,10137,-,
375,FLAT 6 (NO. 24) 5/F MAN YUE MANSION (BUILDING)  ,56,28/8/2020,3.65,432,-,8449,-,2584,67
376,FLAT 14 13/F CHUN WAI HOUSE (BLOCK B) TIN MA COURT ,34,28/8/2020,5.55,415,567,13373,9788,-,
377,FLAT 9 5/F WANG MEI HOUSE (BLOCK C) TIN WANG COURT ,28,27/8/2020,7,554,720,12639,9725,-,
378,FLAT 6 13/F FUNG YAN HOUSE (BLOCK B) FUNG LAI COURT ,23,27/8/2020,5.93,559,701,10608,8459,-,
379,FLAT B 21/F BILLIONNAIRE AVANT  ,6,27/8/2020,10.82,628,872,17226,12406,2045,0
380,FLAT A 11/F 1 LION ROCK ROAD  ,18,26/8/2020,6.28,322,446,19503,14081,5607,297
381,FLAT H 14/F BLOCK 2 HSIN KUANG CENTRE ,34,26/8/2020,6.2,412,535,15049,11589,4025,192
382,FLAT D 5/F BLOCK 2 PHASE 1 KINGSFORD TERRACE,17,26/8/2020,7.28,482,566,15104,12862,-,
383,FLAT E 28/F TOWER 2 ARIA KOWLOON PEAK ,10,25/8/2020,10,793,1021,12610,9794,3794,33
384,FLAT H 21/F ASPEN CREST  ,2,25/8/2020,4.8,240,-,20000,-,1805,19
385,FLAT B 21/F BAILY COURT  ,19,25/8/2020,4.6,309,525,14887,8762,2155,33
386,FLAT 12 13/F CHUN FEI HOUSE (BLOCK C) TIN MA COURT ,34,25/8/2020,4.66,338,462,13787,10087,-,
387,FLAT 4 33/F OI KAN HOUSE (BLOCK C) STAGE 1&2 TSZ OI COURT,23,21/8/2020,6.68,645,808,10349,8261,-,
388,FLAT 7 32/F TOWER B GALAXIA ,22,21/8/2020,8.18,517,656,15822,12470,4727,182
389,FLAT A 12/F HANG ON BUILDING  ,40,21/8/2020,4.57,319,429,14326,10653,1216,17
390,FLAT 22 30/F KING TAI COURT  ,0,21/8/2020,3.55,-,-,-,-,-,
391,FLAT 5 22/F LUNG KEI HOUSE (BLOCK D) LUNG POON COURT ,33,20/8/2020,5.58,340,462,16412,12078,-,
392,FLAT 4 5/F RAINBOW HOUSE  ,52,20/8/2020,5.01,455,-,11000,-,1120,54
393,FLAT A 25/F TOWER 5 ARIA KOWLOON PEAK ,10,20/8/2020,18.5,1230,1555,15041,11897,2750,17
394,NO. 31 (FLAT 2) 2/F CHENG FUNG MANSION  ,49,20/8/2020,3.56,324,-,11000,-,-,
395,NO. 39 (FLAT 5) 5/F CHENG FUNG MANSION   (with roof),49,18/8/2020,4.31,-,-,-,-,-,
396,FLAT 1 11/F WINFAIR BUILDING  ,35,17/8/2020,3.95,282,357,14007,11064,-,
397,FLAT 8 28/F LUNG SAN HOUSE (BLOCK A) LUNG POON COURT ,33,17/8/2020,6.15,383,520,16057,11827,-,
398,FLAT 7 18/F CHUN HONG HOUSE (BLOCK E) TIN MA COURT ,34,17/8/2020,4,415,567,9639,7055,-,
399,FLAT G 35/F BLOCK 2 HSIN KUANG CENTRE ,34,17/8/2020,6.48,382,502,16963,12908,3971,221
400,FLAT A 37/F TOWER 5B LIONS RISE ,8,17/8/2020,14,812,1056,17241,13258,2149,1
401,NO. 41 (FLAT 6) 2/F CHENG FUNG MANSION  ,49,17/8/2020,3.66,333,-,10987,-,-,
402,NO. 37 (FLAT 4) 2/F CHENG FUNG MANSION  ,49,17/8/2020,3.81,347,-,10987,-,-,
403,NO. 39 (FLAT 5) 4/F CHENG FUNG MANSION  ,49,17/8/2020,4.01,365,-,10997,-,-,
404,NO. 35 (FLAT 3) 3/F CHENG FUNG MANSION  ,49,17/8/2020,4.26,388,-,10986,-,-,
405,FLAT 9 8/F CHUN SING HOUSE (BLOCK A) TIN MA COURT ,34,14/8/2020,4.8,363,495,13223,9697,-,
406,NO. 64A (FLAT D) 6/F 64-66A TAK KU LING ROAD  ,52,14/8/2020,2.65,262,-,10115,-,1423,24
407,FLAT 2 23/F TOWER C GALAXIA ,22,14/8/2020,9,517,656,17408,13720,5435,200
408,FLAT C 5/F WING KIN MANSION   (with flat roof),50,14/8/2020,3.75,377,-,9947,-,-,
409,FLAT F 33/F BLOCK 1 SAN PO KONG PLAZA ,24,14/8/2020,5.6,420,570,13333,9825,3481,87
410,FLAT 6 7/F LUNG BIK HOUSE (BLOCK F) LUNG POON COURT ,33,13/8/2020,6.3,426,579,14789,10881,-,
411,FLAT A 8/F HIGH PLACE  ,6,13/8/2020,4.2,205,326,20488,12883,1249,8
412,FLAT 7 27/F LUNG KEI HOUSE (BLOCK D) LUNG POON COURT ,33,13/8/2020,6.55,426,579,15376,11313,-,
413,FLAT F 2/F CHE CHEUNG BUILDING  ,42,13/8/2020,4,311,382,12862,10471,1878,29
414,FLAT D 26/F BLOCK 9 RHYTHM GARDEN ,20,12/8/2020,6.96,588,689,11837,10102,-,
415,FLAT G 24/F BLOCK 2 PHASE 1 KINGSFORD TERRACE,17,12/8/2020,8.6,582,683,14777,12592,-,
416,NO. 35A (FLAT E) 5/F LUNG SHING MANSION  ,52,12/8/2020,2.99,291,-,10268,-,2230,30
417,FLAT 5 6/F RAINBOW HOUSE  ,52,12/8/2020,5.01,455,-,11000,-,1182,60
418,FLAT 3 3/F RAINBOW HOUSE  ,52,12/8/2020,5.01,455,-,11000,-,-,
419,FLAT 2 3/F RAINBOW HOUSE  ,52,12/8/2020,4.85,441,-,11000,-,-,
420,FLAT 10 16/F FU WO HOUSE (BLOCK D) FU KEUNG COURT ,25,12/8/2020,5.38,577,737,9324,7300,-,
421,FLAT 2 9/F YING FUK COURT  ,19,12/8/2020,5.62,559,694,10054,8098,-,
422,FLAT 4 35/F OI CHUNG HOUSE (BLOCK F) STAGE 1&2 TSZ OI COURT,23,11/8/2020,6.88,645,808,10667,8515,-,
423,NO. 31 (FLAT 2) 5/F CHENG FUNG MANSION   (with roof),49,11/8/2020,3.82,324,-,11804,-,2250,78
424,FLAT C 20/F BLOCK 7 TSUI CHUK GARDEN ,31,11/8/2020,6.38,591,659,10795,9681,-,
425,NO. 41 (FLAT 6) 4/F CHENG FUNG MANSION  ,49,11/8/2020,3.66,333,-,10987,-,1461,85
426,NO. 39 (FLAT 5) 1/F CHENG FUNG MANSION   (with flat roof),49,11/8/2020,4.14,365,-,11354,-,-,
427,FLAT C 11/F YAN OI BUILDING  ,56,11/8/2020,4.9,434,-,11290,-,-,
428,FLAT 1 19/F TOWER B GALAXIA ,22,11/8/2020,11.35,593,751,19140,15113,1655,44
429,FLAT 9 21/F TOWER D GALAXIA ,22,11/8/2020,10.5,593,751,17707,13981,8186,141
430,FLAT H 22/F THE FOREST HILLS  ,12,10/8/2020,7.08,439,627,16128,11292,2018,39
431,FLAT 8 21/F LUNG CHU HOUSE (BLOCK C) LUNG POON COURT ,33,10/8/2020,5.76,353,480,16317,12000,-,
432,FLAT 5B 32/F WAI YUEN HOUSE (BLOCK 10) CHUK YUEN NORTH ESTATE ,31,10/8/2020,2.58,164,211,15732,12227,-,
433,FLAT K 12/F BLOCK 7 TSUI CHUK GARDEN ,31,10/8/2020,5.63,484,540,11632,10426,-,
434,FLAT A 21/F BAILY COURT  ,19,7/8/2020,5.47,309,525,17696,10415,6778,229
435,FLAT 4B 7/F WAI YUEN HOUSE (BLOCK 10) CHUK YUEN NORTH ESTATE ,31,7/8/2020,1.55,263,339,5894,4572,-,
436,FLAT H 19/F HONG KING BUILDING  ,48,7/8/2020,3.8,347,370,10951,10270,-,
437,FLAT 12 15/F LUNG SAN HOUSE (BLOCK A) LUNG POON COURT ,33,7/8/2020,6.13,383,520,16005,11788,-,
438,FLAT 18 14/F BAN FUNG HOUSE (BLOCK 8) FUNG TAK ESTATE ,29,7/8/2020,2.9,354,463,8192,6263,-,
439,FLAT D 4/F WING LEE BUILDING  ,47,7/8/2020,2.7,314,-,8599,-,-,
440,FLAT 6 6/F OI CHEUNG HOUSE (BLOCK M) STAGE 3 TSZ OI COURT,20,6/8/2020,6.38,650,851,9812,7495,-,
441,FLAT 16 23/F CHUN FEI HOUSE (BLOCK C) TIN MA COURT ,34,6/8/2020,4.45,351,479,12678,9290,-,
442,NO. 31 (FLAT 2) 3/F CHENG FUNG MANSION  ,49,6/8/2020,3.56,324,-,11000,-,-,
443,NO. 33 (FLAT 1) 3/F CHENG FUNG MANSION  ,49,6/8/2020,3.62,329,-,11013,-,669,3
444,FLAT D 35/F TOWER 2 ARIA KOWLOON PEAK ,10,6/8/2020,8.08,497,642,16258,12586,3759,54
445,FLAT 6 28/F CHUN TUNG HOUSE TUNG TAU (II) ESTATE ,29,6/8/2020,2.7,385,502,7013,5378,-,
446,NO. 37 (FLAT 4) 3/F CHENG FUNG MANSION  ,49,6/8/2020,3.81,347,-,10987,-,-,
447,FLAT C 8/F TOWER 5 ARIA KOWLOON PEAK ,10,6/8/2020,10,735,947,13605,10560,3917,60
448,FLAT A 8/F BAILY COURT  ,19,5/8/2020,5.34,309,525,17275,10168,1235,33
449,FLAT 14 5/F MUI YUEN HOUSE (BLOCK 14) CHUK YUEN NORTH ESTATE ,33,5/8/2020,2.7,443,572,6095,4720,-,
450,FLAT 7 18/F TOWER E GALAXIA ,22,5/8/2020,9.3,517,656,17988,14177,8178,159
451,FLAT B 22/F TOWER 5 ARIA KOWLOON PEAK ,10,5/8/2020,17.5,1040,1322,16827,13238,2337,25
452,FLAT A 13/F BLOCK 3 PHASE 1 KINGSFORD TERRACE,17,4/8/2020,6.85,590,693,11610,9885,-,
453,FLAT 5 21/F MUI YUEN HOUSE (BLOCK 14) CHUK YUEN NORTH ESTATE ,33,4/8/2020,3.49,489,631,7133,5528,-,
454,FLAT C 36/F TOWER 5A LIONS RISE ,8,4/8/2020,10,567,734,17637,13624,3221,29
455,FLAT H 17/F BLOCK 4 PHASE 1 KINGSFORD TERRACE,17,3/8/2020,6.4,592,694,10811,9222,-,
456,FLAT 2 21/F KING TAI COURT  ,0,3/8/2020,4.68,-,-,-,-,-,
457,FLAT 13 34/F LUNG CHU HOUSE (BLOCK C) LUNG POON COURT ,33,3/8/2020,6.08,383,520,15875,11692,-,
458,FLAT H 23/F BLOCK 1 HSIN KUANG CENTRE ,34,3/8/2020,6.25,412,535,15170,11682,7700,247
459,FLAT B 23/F BLOCK 8 TSUI CHUK GARDEN ,31,31/7/2020,5.68,484,540,11736,10519,-,
460,FLAT B 3/F WING ON HOUSE  ,49,31/7/2020,4,343,-,11662,-,3438,194
461,FLAT C 7/F TSUI FUNG BUILDING  ,49,31/7/2020,3.81,318,334,11975,11401,1257,34
462,NO. 31 (FLAT 2) 4/F CHENG FUNG MANSION  ,49,31/7/2020,3.56,324,-,11000,-,-,
